text,label,task
Sally enough eats caviar.,0,eng
Enough Sally eats caviar.,0,eng
She has enough a problem as it is.,0,eng
She has enough problem as it is.,0,eng
She has problem enough as it is.,0,eng
She has enough of problems as it is.,0,eng
He seems enough intelligent for you.,0,eng
She speaks enough clearly to be understood.,0,eng
He's enough of the coward to pull the trigger.,0,eng
More of a man is here.,0,eng
I've kicked more of a man than you have.,0,eng
I've known more of a man than Frank.,0,eng
He looks so much formidable.,0,eng
She speaks too much clearly.,0,eng
Harry got to be as much of the celebrity as his father.,0,eng
As much of a man is here.,0,eng
I've seen as much of a coward as Frank.,0,eng
We ate enough a pudding to satisfy us.,0,eng
We ate enough the puddings to satisfy us.,0,eng
He's the bit of a gossip.,0,eng
He's fool.,0,eng
He's a fool enough to try it.,0,eng
She's just enough tall.,0,eng
She's enough tall.,0,eng
She speaks enough clearly.,0,eng
He's a that reliable man.,0,eng
He's a too reliable man.,0,eng
He's an as reliable man.,0,eng
He's a so reliable man.,0,eng
He's more reliable a man.,0,eng
He's reliable enough a man.,0,eng
Not more reliable a man could be found.,0,eng
Any more reliable a man could not be found.,0,eng
John is not more reliable a fellow than Bill.,0,eng
John isn't an any more reliable fellow than Bill.,0,eng
John is a no more reliable fellow than Bill.,0,eng
I have six of them more.,0,eng
I have half a dozen of these marbles too many.,0,eng
She is as brilliant the woman as her mother.,0,eng
Fido is the smarter dog than Spot.,0,eng
It was so awful a picture as it first seemed.,0,eng
Sally is such a fool as people think.,0,eng
I gave her so.,0,eng
So much of a scholar is here.,0,eng
John is a decidedly too tall man.,0,eng
That's an obviously so good solution.,0,eng
She made such a much better reply.,0,eng
She made such a better reply.,0,eng
That's the most kind answer that I ever heard.,0,eng
That's a most kind answer that I ever heard.,0,eng
That's a kindest answer that I ever heard.,0,eng
I've never seen the taller man than my father.,0,eng
I've never seen the one taller man than my father.,0,eng
"Mary's happy about her work, and John's about his children.",0,eng
The table is longer than the door's wide.,0,eng
I was happier there than I'm here.,0,eng
I'm sadder than I'm angry.,0,eng
I'm more worrying than thinking.,0,eng
I'm sadder than angry.,0,eng
I'm as sad as angry.,0,eng
Mary has more than just Bill and Pete friends.,0,eng
They may grow as much as bamboo high.,0,eng
Some of them made as many as Joan errors.,0,eng
John is taller than six feet is.,0,eng
Mary has more friends that two.,0,eng
Mary has more friends than just Bill and Pete are.,0,eng
John is more than five feet short.,0,eng
Mary has more than Bill has friends enemies.,0,eng
Bill kissed herself.,0,eng
Kiss himself.,0,eng
She knocked himself on the head with a zucchini.,0,eng
The Joneses think himself the most wealthy guy on the block.,0,eng
Gary and Kevin ran himself into exhaustion.,0,eng
She hit myself with a hammer.,0,eng
Who do you wonder what bought?,0,eng
Toothbrush the is blue.,0,eng
Who do you think that will question Seamus first?,0,eng
I expect more than to double my profits.,0,eng
I expect to double more than my profits.,0,eng
I expect to double my profits more than.,0,eng
My red is refrigerator.,0,eng
Who do you think that saw Bill?,0,eng
Bunnies carrots eat.,0,eng
Himself sang to George.,0,eng
The green loved peanut butter cookies.,0,eng
The in loved peanut butter cookies.,0,eng
The sing loved peanut butter cookies.,0,eng
Quickly walks went to the store.,0,eng
To the washroom kissed the Blarney stone.,0,eng
Cat ate the spider.,0,eng
I ate apple.,0,eng
I put the box the book.,0,eng
Susan bought her birthday some flowers.,0,eng
We ate at.,0,eng
John and very blue went to the store.,0,eng
The with milk coffee is hot.,0,eng
Shannon kissed quietly the kitten.,0,eng
Herself hit Heidi on the head with a zucchini.,0,eng
the book with a red cover of poems from Blackwell by Robert Burns takes a very long time to read.,0,eng
the book with a red cover from Blackwell of poems by Robert Burns takes a very long time to read.,0,eng
the book with a red cover from Blackwell by Robert Burns of poems takes a very long time to read.,0,eng
the one of poems with a red cover takes a very long time to read.,0,eng
I loved intensely the policeman with all my heart.,0,eng
I loved the policeman the baker intensely with all my heart.,0,eng
Susan did so the baker.,0,eng
Two or boring books take a very long time to read.,0,eng
The man's standing over there hat impressed me greatly.,0,eng
the man standing over there's the hat impressed me greatly.,0,eng
I've never seen you ate asparagus.,0,eng
I've never seen him eats asparagus.,0,eng
Fabio asked if had Claus run a marathon.,0,eng
Fabio asked had if Claus run a marathon.,0,eng
Some man has ever beaten the centaur.,0,eng
Every man has ever beaten the centaur.,0,eng
Rosemary hates.,0,eng
Jennie smiled the microwave.,0,eng
Traci gave the whale.,0,eng
Traci gave a lollipop.,0,eng
John placed the flute.,0,eng
Megan loves.,0,eng
Megan loves Jason.,0,eng
Jennie smiled the sandwich.,0,eng
placed the flute on the table.,0,eng
John placed on the table.,0,eng
John placed the flute the violin on the table.,0,eng
The rock placed the sky with the fork.,0,eng
John placed the flute the table.,0,eng
I think for John to like his beer.,0,eng
I think if John likes his beer.,0,eng
I ordered for John to drink his beer.,0,eng
I ordered if John drink his beer.,0,eng
I inquired that John like his beer.,0,eng
I inquired John likes his beer.,0,eng
I inquired for John to like his beer.,0,eng
I inquired John to like his beer.,0,eng
Jeff has must eaten the deep fried muffin.,0,eng
Jeff not must have eaten the deep fried muffin.,0,eng
Ate Bill his dinner?,0,eng
Has Calvin a bowl?,0,eng
Calvin ate not his dinner.,0,eng
Calvin has not any catnip.,0,eng
Angus did not his homework.,0,eng
I have not should eat plums.,0,eng
I must can eat plums.,0,eng
I have should eat plums.,0,eng
I want to should eat plums.,0,eng
Calvin not will eat the beef waffles.,0,eng
Calvin could will eat the beef waffles.,0,eng
Calvin will could eat the beef waffles.,0,eng
I might ate deep fried muffins.,0,eng
He always might eats deep fried muffins.,0,eng
He will eats deep fried muffins.,0,eng
The cat had haven eaten.,0,eng
The cat was being eating.,0,eng
The cat was having eaten.,0,eng
The cake was been eating.,0,eng
The cake was have eaten.,0,eng
John must not do have eaten.,0,eng
John must do not have eaten.,0,eng
I wanted that he should leave.,0,eng
I wanted he should leave.,0,eng
I wanted if he should leave.,0,eng
Heidi investigated that John ate the cauliflower.,0,eng
Heidi investigated John ate the cauliflower.,0,eng
Heidi investigated John to eat the cauliflower.,0,eng
Heidi investigated to eat the cauliflower.,0,eng
John said if Heidi was obsessed with broccoli.,0,eng
John said Heidi to eat the broccoli.,0,eng
Andy promised if we would go.,0,eng
Andy promised us to go.,0,eng
"If he is a rich man, he'd buy a diamond ring.",0,eng
I want Bradley that left.,0,eng
John thinks that left.,0,eng
Bill is likely John to hit.,0,eng
It was kissed the puppy.,0,eng
Patrick is likely that left.,0,eng
It is likely Patrick to leave.,0,eng
Patrick to leave is likely.,0,eng
She was kissed him.,0,eng
It was kissed her.,0,eng
There danced three men at the palace.,0,eng
There arrived three men at the palace.,0,eng
It seems Sonny to love Cher.,0,eng
Bill was bitten the dog.,0,eng
Donny is likely that left.,0,eng
The bed was fallen on by the dust.,0,eng
Was been hit by Bill by the baseball.,0,eng
The book was been given by Bill by Sue.,0,eng
Was sunk by the boat.,0,eng
Louis was sent a book to.,0,eng
To Louis was sent a book.,0,eng
A book was sent Louis.,0,eng
"The man, who I think might be drunk, that is escaping hit me.",0,eng
What did Bill make the claim that he read in the syntax book?,0,eng
Which cake did you see the man who baked?,0,eng
How do you wonder what John bought?,0,eng
Who did you wonder what kissed?,0,eng
Who did you like and John?,0,eng
What did you eat some popcorn and drink?,0,eng
Josh gave Clay carefully a book.,0,eng
Briana showed himself Justin.,0,eng
I blew up it.,0,eng
Jean is likely.,0,eng
Is likely Jean to leave.,0,eng
It is reluctant that Jean left.,0,eng
That Jean left is reluctant.,0,eng
Is likely to Jean dance.,0,eng
I want she to dance.,0,eng
Louis begged Kate that she leave her job.,0,eng
Louis begged Kate to shave himself.,0,eng
Which language do you want to hire someone who speaks?,0,eng
"They want to hire someone who speaks a Balkan language, but I don't know which language.",0,eng
Chris said that himself was sad.,0,eng
Heidi believes Bill's description of herself.,0,eng
Heidi believes John's description of herself.,0,eng
Heidi dislikes the TV's depiction of herself.,0,eng
Heidi said that Bill's pictures of herself were embarrassing.,0,eng
Chris said that himself was angry.,0,eng
John loves Mary's pictures of himself.,0,eng
John thinks that Mary's depiction of himself is wrong.,0,eng
John loves him.,0,eng
John talked to any woman.,0,eng
Any woman contributed to the fund.,0,eng
You must pick any flower.,0,eng
Any pilot must be flying this plane.,0,eng
Any lion is usually majestic.,0,eng
"Usually, any lion is majestic.",0,eng
"Often, any lion is majestic.",0,eng
"Always, any lion is majestic.",0,eng
Mary talked to any man or any woman.,0,eng
"Every student in Mary's class, whoever they were, happened to vote Republican.",0,eng
"Every woman standing under that tree, whoever she may be, is Mary's friend.",0,eng
Any student in Mary's class happened to vote.,0,eng
Any woman standing under that tree is Mary's friend.,0,eng
John talked to any powerful politician.,0,eng
John bought any picture of Queen Elizabeth.,0,eng
Any lion is generally majestic.,0,eng
Any lion is rare.,0,eng
Yesterday John talked to any woman.,0,eng
Mary talked to any angry student.,0,eng
Mary talked to any actual student.,0,eng
Any pilot on duty today must be flying this plane.,0,eng
You must pick any flower in this bed.,0,eng
You must pick any of the flowers.,0,eng
Mary picked any of the flowers.,0,eng
Confiscate any of this liquor.,0,eng
Mary didn't see almost every flower.,0,eng
Mary didn't see almost any flower.,0,eng
There were twenty students at the lecture and any student who was there said it was inspiring.,0,eng
We have many graduate students but this year the graduate director met with any student in the graduate program individually to discuss their progress.,0,eng
Susan found any book she had been looking for at Borders.,0,eng
Paul has interviewed any student who was at the scene of the crime and Kate has interviewed them too.,0,eng
Professor Smith would support Sue and Prof Jones Bill.,0,eng
There is any book by Chomsky in this library.,0,eng
There's anything Mary had asked for in this store.,0,eng
Bill offered Mary anything he had cooked for dinner.,0,eng
John slipped in front of anyone who was there.,0,eng
At 4 p.m. I saw John lecturing to anyone who was near him.,0,eng
John saw anything.,0,eng
Some who read anything passed.,0,eng
Some answered any question.,0,eng
Every student answered any question.,0,eng
"Every cat doesn't like mice, but Felix doesn't.",0,eng
The man chased Fido returned.,0,eng
The man I think that chased Fido returned.,0,eng
The man who I think that chased Fido returned.,0,eng
Who do you think that saw you?,0,eng
Who do you regret that saw you?,0,eng
Who do you regret you saw?,0,eng
Who do you regret saw you?,0,eng
Who did you believe that came?,0,eng
Who did you wonder whether came?,0,eng
Who did you wonder if came?,0,eng
Who did you arrange for to come?,0,eng
Which table did you wonder on Kim put the book?,0,eng
Which did you buy the table on Kim put the book?,0,eng
What do you believe that iron is to be a fact well known to virtually everybody?,0,eng
Who did you wonder saw Kim?,0,eng
