text,label
"Barack Obama began the first Wednesday after the attacks in the same way he began the first Monday, with a verbal assault on Republicans at",obama
"On Wednesday, Apple CEO Tim Cook took a shot at Microsoft, calling its Surface Book laptop """"""deluded,"""""" according to Irish Independent's",microsoft
"They explain the Palestinian boycott call, and why they endorse a workers who are heeding the boycott call from Palestine to refuse to do",palestine
"In an interview with Bill Simmons for GQ Magazine, President Obama said he feels like he's """"""maybe [Aaron] Rodgers in the pocket, in the sense",obama
"With the debut of its new Surface Book last month, Microsoft ideas from each other, the latest moves by Google and Microsoft show that",microsoft
"Wooing British investors, Prime Minister Narendra Modi today said that """"""necessary conditions"""""" for take-off of the Indian economy have been",economy
"BALI: Malaysia Airlines (MAS) could introduce a premium economy option to attract long-haul business travellers as one part of a broader strategy to try to help it exit years of losses, its chief executive said in an interview Friday (Nov 13). The airline, which introduced a new business class seat last week, will make a […] ",economy
Eight candidates faced off in the debate hosted by Fox Business Network and the Wall Street Journal ,economy
"As Microsoft and Amazon compete for talent and dominance in the cloud space, the two neighbors' rivalry is playing out on the console.",microsoft
"For the first time in centuries, China now affects the global economy as much as it is affected by the global economy. In the years ahead, China",economy
"The Palestinians' top diplomat in Ottawa has urged Justin Trudeau's new Liberal government to formally recognize Palestine as a country, and",palestine
"Malaysia's economy expanded 4.7% in the third quarter ended Sept 30, 2015, underpinned by the services and manufacturing sectors, which",economy
Microsoft Corporation and Red Hat Inc. have announced a partnership that will help customers embrace hybrid cloud computing by providing,microsoft
"It doesn't mention the millions of Palestinian refugees. It doesn't mention the Palestinians being shot without trial right now, in East Jerusalem",palestine
The Palestine Red Crescent Society acted with impartiality and professionalism in the case of the terror attack on a family driving in the West,palestine
"Somehow, to paraphrase President Obama, it has become routine """""" the president dismisses the terrorist threat, only to see terrorists carry out",obama
PowerPoint presentations are the standard for presentations in the workplace. Except that they ,microsoft
Company has invested significant sum in its Irish facilities ,microsoft
"The industry is losing jobs at a rapid pace, the result of both Obama administration environmental regulations and the rise of cheaper, cleaner",obama
And so the corporate gig put on by Microsoft on Thursday night for those who lined up at the company's first Australian store on Thursday for,microsoft
The Economic Times reports that the Broadband India Forum (BIF) wrote to the country's Telecom Secretary Rakesh Garg requesting that,microsoft
"Some people can tell how others are feeling just by looking at them; now Microsoft is trying to give computers that same ability. The company launched a new website today (Nov. 11) that uses facial recognition and artificial intelligence to try to determine the emotions of people in photos, and it wants developers to use… ",microsoft
"MICROSOFT has opened a two-storey, 6000 square metre flagship store in Sydney to show off Windows 10, new Surface devices and fitness wearables. ",microsoft
"While visiting a learning center serving poor children in Kuala Lumpur, Malaysia, President Obama said the children, some of which were",obama
Traffic on U.S. 401 at Palestine Road is being delayed this evening by a crash. ,palestine
The Palestine Solidarity Campaign (PSC) has filed a lawsuit against the Co-operative Bank after the financial institution closed its accounts,palestine
"At their conference in Glasgow last week, the Scottish Greens voted through a controversial policy on Israel-Palestine, including calling for",palestine
"Microsoft announced today that it will be expanding its commercial cloud services, namely Office 365 and Azure, to data centers in the UK.",microsoft
"TEHRAN (Tehran Times)""""""Iran and Armenia have serious potential for expanding their bilateral economic ties and also bolstering relations",economy
Washington (CNN) Chris Christie on Wednesday blamed President Barack Obama for the Syrian refugee crisis and called Obama &quot;a joke&quot; who,obama
