text,label
"I've been told by my friend who's working at kpj, all beds are full for now. And yes, it is because of the influenza outbr…",1
"Torn utility wire from snowstorm, or a Terminator time traveling? https://t.co/sjYdxDHKG2",1
Zero chance of any of those candidates winning the next election. The deluded hard left will… https://t.co/Xnurp3Teng,0
A bit of light reading that should be useful... https://t.co/Ox9TlTIV8K Recall some challen… https://t.co/LLuzY3ns8G,0
I will appreciate the BBC igbo when it starts to expose how Britain partook in the biafra genocide were over 4 millio…,1
"US officials involved in embassy security say they weren't notified of imminent threats to four embassies, undermining claims by P…",1
There were 6 Nuclear physicists on that AirPlane it was no accident.,1
Ah. So you think a heavier water bombing onslaught would not have saved Kangaroo Island?,0
Piers Morgan Annihilated With Simple Logic | Vegan Advocacy On Good Morning Britain https://t.co/rClWbc7F9l,0
"Iran did not blow up an airplane by accident, they intended for it to be shot down! The accident is that it was a civilian aircraft!",1
I don’t understand how Jongkook danced like that and was NOT breathing heavily at the end of his sequence while lyi… https://t.co/DT4rPzYXS7,0
A 63 year old man charged in connection with a vehicle with a dangerous load driven on the South Deeside Road B9077 betwe…,1
"Enormous sinkhole swallows bus and passengers in China, killing at least 6 people https://t.co/YarTc87r0v",1
Sarda(10 dwarf cursed) was debilitated by noxious blight before falling to death by Gima the thief on Ruins of Kor'Pul 3.,0
"If two cars of equal mass, both travelling at 50mph, collide head on, the effect is the same as one car driving into an immovabl…",0
https://t.co/ycuDYIncZ8 Data assimilation in Agent-based models using creation and annihilation operators https://t.co/kyQNZczdKJ,0
x “Body Bag 2” (Official Video) https://t.co/dPrVs15HGQ 🎥 🎹 … https://t.co/t9e4Nhuywl,0
Fire Panel says a pull station was pulled in one of our buildings. All the pull stations look fine. Weird. Fire For… https://t.co/WNgumqeLlF,0
Trumps Presidency =2024 Oil spill in Alaska has resulted in the pos… https://t.co/VFThhlnf8f,1
"DySP Davinder Singh, who was posted with Srinagar airport’s anti-hijacking unit, was suspended on Monday. https://t.co/…",1
"Musharaf verdict was just mild aftershock of extension, one should not worry what comes after extention.",0
0.5 mile from me. Any idea what time this hit? Around 445 storm was very violent at my area 😳,1
Honored to have an essay in #AfterShock Marking the 50th anniversary of Alvin Toffler’s Future Shock Compendium of essays in t…,0
British tourist Madalyn Davis has died in a fall from a popular tourist spot in Sydney's eastern suburbs. #7NEWS https://t.co/2dJTn0GbY1,1
"Why are Puerto Ricans refusing to go home? Aside from the 5.4 aftershock just now, the ground in southwest Puerto Rico has…",1
TRAVEL: A26 near #Lewes - there is a collision between Earwig Corner and the Barcombe turnoff. Lengthy delays on bo… https://t.co/5k8L6M6IdS,1
HE HAS A FUCKING HEART AND A LITTLE RAINBOW EMBROIDERED ONTO HIS PANTS IM GOING TO COMMIT ARSON https://t.co/hF30TdQGpy,0
"Newsroom | HIV : South Africa is at the epicentre of the HIV pandemic, with the world's highest number of new… https://t.co/Gst6uaA5EF",1
"Whenever #ShahidKapoor got injured during the shooting of the film, the film became super flop. And it has happened for 5-…",0
We have been stuck at Baldock for over 20 minutes now due to the derailment at Hitchin and our driver doe… https://t.co/xkRizi923Q,1
Lev’s attorney is burning it down. I love it. Devin Nunes now is the time to tell people what you did,0
a high IQ play would be being bearish $BTC for January 2020 should fall off a cliff soon https://t.co/v7SClFdWRc,0
#Breaking | Poor visibility leads to an accident in Vellore. Vehicle chain collision leaves 1 dead. TIMES NOW's Shilpa with…,1
The world has to watch clear how CCP genocide and massacre #Uyghur and #Hongkonger. Such…,1
pre-order untuk Map of the Soul: 7 oleh ARMY China 🇨🇳 telah mencapai 230.192 copy 😮gileee gileee #BestFanArmy #BTSARMY #…,0
"TASA member et al. was in the recently on, ' #Bushfires, #bots and #arson claims: #Aus…",0
We are deeply saddened by the death of His Majesty Sultan Qaboos bin Said. Our deepest condolences go to the people of Oman.…,1
Thousands have sought refuge at temporary shelters in the Philippines as ash and smoke continue to spew from volcano. https://t.co…,1
Martin Tebbutt's farm in Bilpin was completely charred when the Gospers Mountain blaze ripped through the area on Dec…,1
Aftershock comics. We prefer working in partnership with our creators to build out that team from the ground up.,0
A very interesting article and definitely something to consider!! https://t.co/5KKg7k6nPh,0
Another casualty tonight for Australia's struggling retail industry. Curious Planet stores will join a long list of closing s…,0
#TLUpdates - We have been informed that a freight train has had a low speed derailment within the depot/sidings in… https://t.co/SeonfwajGb,1
"An M4+~M5+ aftershock happens within 15 days after an M5+~M6+ main shock. If you can predict it, then you can say it is an…",1
"#A303 Eastbound between #Chicklade and #Wylye, there is a vehicle collision and fluid spillage. Contractors en route to…",1
Australians Are Waking Up To #ScottyfromMarketing And Realizing That s Catastrophic And Abysmal Handing Of…,0
More heavy rain and strong winds moving up from SW. Across our patch this afternoon and evening. Another 10-20mm of rai…,1
"Let’s see what Peter’s accomplished Got knocked around into buses and hit by a bus by Shocker, part o… https://t.co/Ph6Jfr8SOM",0
‼️EMERGENCY CLOSURE‼️ Moray College UHI is fully CLOSED to all staff and students on Tuesday 14th January due to storm d…,1
Thank you . Bushfires and Bushfire smoke. Your catastrophic failure of leadership and your policy of climate…,0
"Actually impossible to tell whether Dan or Boris is less across their briefs. A journalist, almost any journalist,… https://t.co/4cg1Xr6DqN",0
"stop ur bleeding but nothing ever stops, ur leaving",0
"If I could show you the nerves, excitement, and anxiety leading up to today’s announcement... I’m just blown away and so…",0
#Drone strikes by birds are surprisingly common and occur in many parts of the world. What professional dronists sa… https://t.co/aZTJJe5diz,1
Congratulations J-Hope and for 130M views for CNS 🎉 Let's stream as much as we can until Hobi's bir…,0
"Linking the bushfire disaster in NSW to climate change is ""an absolute nonsense"" and reducing fuel loads in the Australi…",0
So is unsportsmanlike behaviour. Not a theologian but what do we do go back to dark ages and start… https://t.co/Q18OfJygFk,0
Another quake: A 4.0 magnitude earthquake occurred 6km NW of Agoncillo (Batangas) at 11:39 PM. It was felt in Tagaytay…,1
The government had been warned six hours before missile attacks against military bases Correspondent Rasmus Tantholdt h…,1
"Hi Kevin, I'm very sorry about this. A freight train has derailed which is causing some delays to services, ple…",1
🌟2020 iHeartRadio Music Awards🌟 RT=1票💜 ★Best Fan Army★ #BTSARMY #BestFanArmy #iHeartAwards…,0
MAX talks about being a fan of &amp; Jungkook singing his song. mentions ARMY sending flowers. http…,0
Buri handwoven bags : • Buri handbag - Php 280.00 • Buri pencil case - Php 40.00 • Buri body bag - Php 200.00 • Bu… https://t.co/deSlkVMT8A,0
"6yr old Bella needs a new home due to an incident that was an accident, she can live with older kids and in the right ho…",0
Deaths toll Increase 47 killed due to Heavy Snow and #avalunch in #NeelumValley #Pakistan administered #Kashmir,1
"UPDATE : 23-year-old lady who was trafficked to Lebanon, rescued by Nigerian government » https://t.co/HRYKtEqP6X",1
remember when yoongi replied to an army in english 🥺🥺 why did i just read it in his tiny english voice too i’m devastate…,0
Bloody hell there was a lot of binges this morning! On a Tuesday morning too?! One Gooood boy catching up and a few new…,0
"""Nothing is over until we decide it is! Was it over when the Germans bombed Pearl Harbor? Hell, no!"" https://t.co/X5v1rDKXyY",0
Significant weather advisory issued (step under thunderstorm warning) for incoming storms. Some small hail and frequen…,1
"Chinese woman, 61, quarantined in Thailand is diagnosed with the same mystery virus that has killed one person in C… https://t.co/vrVScOl1Jm",1
200105 Golden Disc Awards 📸 Brillante_Mon #BTSxGDA #RM #JHOPE 💐 https://t.co/mdgLuJyEqi,0
"A January heat wave engulfed the eastern half of the USA, toppling records https://t.co/EorCaGeQY7",1
Shooting an airplane down *by accident* is bullshit. Just like *accidental shootings* of firearms. Especially since… https://t.co/xKEYVGXFiQ,0
Funny (not) how the Australian authorities have investigated nearly 200 people for arson and already charged some.… https://t.co/6MaT9MYXGa,1
An Afghan child stands in the cold holding bread at an Internal Displaced Persons camp in Kabul. According to the ministry o…,1
Battle Symphony // Linkin Park,0
"Energetic and Comedic Redhead Teen, just seen on #Casualty Playing age 12-15, Northern and American Accents, worked wi…",0
San Jose police are looking for 95-year-old Henry Robinson. He was last seen on Sunday about 3 p.m. driving a 19999 green 4-door…,1
UN soldier experiences NATO style bombing run. Freaks the fuck out. https://t.co/jtK6l5eO7O,0
Germany's Foreign Minister Heiko Maas says 'It must be assumed the airplane crash in Iran was a terrible accident.' https://…,1
"Volunteers battle to remove oil from Paiva beach, Pernambuco state, Brazil. Oil has washed up on more than 130 beaches along a 2,…",1
"JAN. 13, 2016. Remembering the #terrorist attack in #Jalalabad, #Afghanistan. A suicide bomber detonated its explos… https://t.co/XOAf2YUviJ",1
Central LA Us101 S / N Vermont Ave **Trfc Collision-Unkn Inj** https://t.co/vyRHnE1pYw,1
"A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abu… https://t.co/JG9kZtiPKB",1
"Cannot wrap my head around it. Allergies, asthmatics, then those in direct line. Its catastrophic.",0
This guy just annihilated the best defense in college football and all we had to do was lose two games i am sick,0
Lala would you like to try that one more time? Blew up in your face last time LOL. https://t.co/fEE8meY9my,0
Longer footage of today's road collapse in Xining 👇 https://t.co/49qdjB8NDd,0
Human remains found in bag in Dublin Estate. Paul Reynolds reports. https://t.co/UKpoEtaAAo via,1
"Did you know that Sir Arthur Conan Doyle, a #Surgeon trained in #ophthalmology, refers to John Weiss in… https://t.co/3K9hD5Gus0",0
Nor was the remain alliance which fortunately bombed. So did the Labour vote. You don't mention… https://t.co/hkoFCBYQFm,0
✅ CLEARED ✅ Routes 325 366 are back to their normal routes on Highbridge Road following an earlier collision. https://t.co/N9X0C1Kteg,1
Status Red Marine Gale Warning Gale force 8 to storm force 10 southerly winds will develop overnight and on Monday mor…,1
In early December between 17-27 students fleeing violence at their campus were kidnapped while aboard… https://t.co/mxHZKT6WIa,1
"A lot of people in Tacloban died during Typhoon Yolanda because they didn't know what a ""storm surge"" was. It doesn't m…",1
A other Hard hit https://t.co/x3e2mf6DKo,0
J-Hope's 'Chicken Noodle Soup (feat. Becky G)' MV has passed 130 million views. #iHeartsAwards #BestFanArmy…,0
"Breaking News: At least 51 people have been killed in a snow avalanche in Neelum valley of Azad Kashmir , officials sa…",1
It's Very Sad that #EgertonHeist has reduced a once Great University to a Battle ground between the Police &amp; students simpl…,0
"#KartikGoenka - a flame blazing up, a volcano ready to erupt, a man whose silence has been mistaken for weakness 🙌🏼 #MohsinK…",0
100% of my twitter feed today is dead skies and P2 masks interposed with coordinated attempts to distort and divert our ra…,0
no amount of sci-fi media could’ve prepared me for this aspect of the climate apocalypse,1
Replay this video to understand the horror of the #ClimateCrisis and why we need to rise up to our governments: Dalila Jak…,0
